upload_date,club_name,user_id,user_name,role,last_login_date,logins_30d,reports_created_30d,searches_30d
2026-03-01,RB Leipzig,USR-20127,Squad Planner User 32,Scout;Squad Planner;Admin;Squad Manager,2026-02-14,9,8,20
2026-03-01,RB Leipzig,USR-20128,Squad Planner User 33,Scout;Squad Planner,2026-02-11,12,9,17
2026-03-01,RB Leipzig,USR-20129,Squad Planner User 34,Scout;Squad Planner,2026-02-16,7,8,25
2026-03-01,RB Leipzig,USR-20130,Squad Planner User 35,Scout;Squad Planner,2026-02-13,13,7,25
2026-03-01,RB Leipzig,USR-20131,Club2Club User 36,Scout;Club2Club,2026-02-09,5,4,28
2026-03-01,RB Leipzig,USR-20132,Club2Club User 37,Scout;Club2Club,2026-02-11,12,3,19
2026-03-01,RB Leipzig,USR-20133,Club2Club User 38,Scout;Club2Club,2026-02-12,4,5,27
2026-02-01,Bayer Leverkusen,USR-20134,Admin User 1,Scout;Admin,2026-01-23,20,17,44
2026-02-01,Bayer Leverkusen,USR-20135,Admin User 2,Scout;Admin,2026-01-21,18,12,38
2026-02-01,Bayer Leverkusen,USR-20136,Scout User 3,Scout;Admin,2026-01-08,17,13,42
2026-02-01,Bayer Leverkusen,USR-20137,Scout User 4,Scout;Admin,2026-01-06,17,14,42
2026-02-01,Bayer Leverkusen,USR-20138,Scout User 5,Scout;Squad Planner,2026-01-18,11,14,38
2026-02-01,Bayer Leverkusen,USR-20139,Scout User 6,Scout,2026-01-24,18,12,36
2026-02-01,Bayer Leverkusen,USR-20140,Scout User 7,Scout;Squad Planner,2026-01-07,12,13,30
2026-02-01,Bayer Leverkusen,USR-20141,Scout User 8,Scout;Admin,2026-01-27,10,11,39
2026-02-01,Bayer Leverkusen,USR-20142,Scout User 9,Scout;Squad Planner,2026-01-23,18,14,41
2026-02-01,Bayer Leverkusen,USR-20143,Scout User 10,Scout,2026-01-08,18,11,31
2026-02-01,Bayer Leverkusen,USR-20144,Scout User 11,Scout;Admin;Squad Planner,2026-01-16,14,9,32
2026-02-01,Bayer Leverkusen,USR-20145,Scout User 12,Scout,2026-01-09,18,11,43
2026-02-01,Bayer Leverkusen,USR-20146,Scout User 13,Scout;Admin,2026-01-04,15,13,41
2026-02-01,Bayer Leverkusen,USR-20147,Scout User 14,Scout,2026-01-30,18,10,29
2026-02-01,Bayer Leverkusen,USR-20148,Scout User 15,Scout,2026-01-22,12,10,42
2026-02-01,Bayer Leverkusen,USR-20149,Scout User 16,Scout;Admin;Squad Planner,2026-01-05,18,8,29
2026-02-01,Bayer Leverkusen,USR-20150,Scout User 17,Scout;Squad Planner,2026-01-11,11,14,35
2026-02-01,Bayer Leverkusen,USR-20151,Squad Manager User 18,Scout;Squad Manager;Admin,2026-01-31,8,7,28
2026-02-01,Bayer Leverkusen,USR-20152,Squad Manager User 19,Scout;Squad Manager,2026-01-12,8,6,25
2026-02-01,Bayer Leverkusen,USR-20153,Squad Manager User 20,Scout;Squad Manager;Squad Planner,2026-01-11,13,11,18
2026-02-01,Bayer Leverkusen,USR-20154,Squad Manager User 21,Scout;Squad Manager;Admin,2026-01-23,7,5,33
2026-02-01,Bayer Leverkusen,USR-20155,Squad Manager User 22,Scout;Squad Manager,2026-01-05,7,8,29
2026-02-01,Bayer Leverkusen,USR-20156,Squad Manager User 23,Scout;Squad Manager,2026-01-28,12,8,29
2026-02-01,Bayer Leverkusen,USR-20157,Squad Manager User 24,Scout;Squad Manager,2026-01-24,13,9,22
2026-02-01,Bayer Leverkusen,USR-20158,Squad Manager User 25,Scout;Squad Manager;Admin,2026-01-21,13,7,17
2026-02-01,Bayer Leverkusen,USR-20159,Squad Planner User 26,Scout;Squad Planner,2026-01-12,13,9,17
2026-02-01,Bayer Leverkusen,USR-20160,Squad Planner User 27,Scout;Squad Planner,2026-01-14,8,10,30
2026-02-01,Bayer Leverkusen,USR-20161,Squad Planner User 28,Scout;Squad Planner;Squad Manager,2026-01-26,8,4,20
2026-02-01,Bayer Leverkusen,USR-20162,Squad Planner User 29,Scout;Squad Planner;Admin;Squad Manager,2026-01-18,10,7,16
2026-02-01,Bayer Leverkusen,USR-20163,Squad Planner User 30,Scout;Squad Planner,2026-01-21,10,10,17
2026-02-01,Bayer Leverkusen,USR-20164,Squad Planner User 31,Scout;Squad Planner,2026-01-28,12,5,22
2026-02-01,Bayer Leverkusen,USR-20165,Club2Club User 32,Scout;Club2Club,2026-01-25,6,4,22
2026-02-01,Bayer Leverkusen,USR-20166,Club2Club User 33,Scout;Club2Club,2026-01-21,7,3,12
2026-02-01,Bayer Leverkusen,USR-20167,Club2Club User 34,Scout;Club2Club;Admin,2026-01-18,4,8,20
2026-02-01,Bayer Leverkusen,USR-20168,Club2Club User 35,Scout;Club2Club,2026-01-23,9,7,13
2026-03-01,Bayer Leverkusen,USR-20134,Admin User 1,Scout;Admin,2026-02-02,20,13,53
2026-03-01,Bayer Leverkusen,USR-20135,Admin User 2,Scout;Admin,2026-01-31,14,15,53
2026-03-01,Bayer Leverkusen,USR-20136,Scout User 3,Scout;Admin,2026-02-26,17,13,27
2026-03-01,Bayer Leverkusen,USR-20137,Scout User 4,Scout;Admin,2026-02-14,16,12,40
2026-03-01,Bayer Leverkusen,USR-20138,Scout User 5,Scout;Squad Planner,2026-02-22,12,9,27
2026-03-01,Bayer Leverkusen,USR-20139,Scout User 6,Scout,2026-02-18,14,12,43
2026-03-01,Bayer Leverkusen,USR-20140,Scout User 7,Scout;Squad Planner,2026-02-09,16,14,28
2026-03-01,Bayer Leverkusen,USR-20141,Scout User 8,Scout;Admin,2026-02-15,17,9,34
2026-03-01,Bayer Leverkusen,USR-20142,Scout User 9,Scout;Squad Planner,2026-02-27,14,9,41
2026-03-01,Bayer Leverkusen,USR-20143,Scout User 10,Scout,2026-02-02,14,9,32
2026-03-01,Bayer Leverkusen,USR-20144,Scout User 11,Scout;Admin;Squad Planner,2026-02-15,15,11,36
2026-03-01,Bayer Leverkusen,USR-20145,Scout User 12,Scout,2026-02-02,10,10,33
2026-03-01,Bayer Leverkusen,USR-20146,Scout User 13,Scout;Admin,2026-02-10,14,9,39
2026-03-01,Bayer Leverkusen,USR-20147,Scout User 14,Scout,2026-02-06,14,13,34
2026-03-01,Bayer Leverkusen,USR-20148,Scout User 15,Scout,2026-02-25,12,11,30
2026-03-01,Bayer Leverkusen,USR-20149,Scout User 16,Scout;Admin;Squad Planner,2026-02-13,10,10,43
2026-03-01,Bayer Leverkusen,USR-20150,Scout User 17,Scout;Squad Planner,2026-02-19,14,9,31
2026-03-01,Bayer Leverkusen,USR-20151,Squad Manager User 18,Scout;Squad Manager;Admin,2026-02-05,12,5,29
2026-03-01,Bayer Leverkusen,USR-20152,Squad Manager User 19,Scout;Squad Manager,2026-02-04,7,6,27
2026-03-01,Bayer Leverkusen,USR-20153,Squad Manager User 20,Scout;Squad Manager;Squad Planner,2026-02-03,9,6,19
2026-03-01,Bayer Leverkusen,USR-20154,Squad Manager User 21,Scout;Squad Manager;Admin,2026-02-07,9,11,27
2026-03-01,Bayer Leverkusen,USR-20155,Squad Manager User 22,Scout;Squad Manager,2026-02-23,14,10,30
2026-03-01,Bayer Leverkusen,USR-20156,Squad Manager User 23,Scout;Squad Manager,2026-02-05,13,7,17
2026-03-01,Bayer Leverkusen,USR-20157,Squad Manager User 24,Scout;Squad Manager,2026-02-07,10,5,18
2026-03-01,Bayer Leverkusen,USR-20158,Squad Manager User 25,Scout;Squad Manager;Admin,2026-02-24,12,6,31
2026-03-01,Bayer Leverkusen,USR-20159,Squad Planner User 26,Scout;Squad Planner,2026-02-21,11,7,18
2026-03-01,Bayer Leverkusen,USR-20160,Squad Planner User 27,Scout;Squad Planner,2026-02-10,13,8,24
2026-03-01,Bayer Leverkusen,USR-20161,Squad Planner User 28,Scout;Squad Planner;Squad Manager,2026-02-27,9,5,26
2026-03-01,Bayer Leverkusen,USR-20162,Squad Planner User 29,Scout;Squad Planner;Admin;Squad Manager,2026-02-06,7,4,24
2026-03-01,Bayer Leverkusen,USR-20163,Squad Planner User 30,Scout;Squad Planner,2026-02-09,12,7,26
2026-03-01,Bayer Leverkusen,USR-20164,Squad Planner User 31,Scout;Squad Planner,2026-03-01,12,8,20
2026-03-01,Bayer Leverkusen,USR-20165,Club2Club User 32,Scout;Club2Club,2026-02-27,7,4,16
2026-03-01,Bayer Leverkusen,USR-20166,Club2Club User 33,Scout;Club2Club,2026-02-02,9,3,12
2026-03-01,Bayer Leverkusen,USR-20167,Club2Club User 34,Scout;Club2Club;Admin,2026-02-23,12,8,26
2026-03-01,Bayer Leverkusen,USR-20168,Club2Club User 35,Scout;Club2Club,2026-02-12,9,3,14
2026-02-01,VfB Stuttgart,USR-20169,Admin User 1,Scout;Admin,2026-01-30,19,17,50
2026-02-01,VfB Stuttgart,USR-20170,Admin User 2,Scout;Admin,2026-01-06,14,15,41
2026-02-01,VfB Stuttgart,USR-20171,Scout User 3,Scout;Admin,2026-01-25,10,12,41
2026-02-01,VfB Stuttgart,USR-20172,Scout User 4,Scout,2026-01-31,12,9,30
2026-02-01,VfB Stuttgart,USR-20173,Scout User 5,Scout,2026-01-30,17,14,28
2026-02-01,VfB Stuttgart,USR-20174,Scout User 6,Scout;Squad Manager;Squad Planner;Club2Club,2026-01-25,16,8,37
2026-02-01,VfB Stuttgart,USR-20175,Scout User 7,Scout;Squad Planner,2026-01-15,11,12,39
2026-02-01,VfB Stuttgart,USR-20176,Scout User 8,Scout;Squad Manager,2026-01-26,12,13,33
2026-02-01,VfB Stuttgart,USR-20177,Scout User 9,Scout;Admin,2026-02-01,17,14,31
2026-02-01,VfB Stuttgart,USR-20178,Scout User 10,Scout,2026-01-05,12,13,40
2026-02-01,VfB Stuttgart,USR-20179,Scout User 11,Scout;Squad Manager,2026-01-28,14,14,27
2026-02-01,VfB Stuttgart,USR-20180,Scout User 12,Scout,2026-01-19,14,9,29
2026-02-01,VfB Stuttgart,USR-20181,Scout User 13,Scout,2026-01-22,16,10,34
2026-02-01,VfB Stuttgart,USR-20182,Squad Manager User 14,Scout;Squad Manager;Admin,2026-02-01,8,7,33
2026-02-01,VfB Stuttgart,USR-20183,Squad Manager User 15,Scout;Squad Manager,2026-01-07,7,5,24
2026-02-01,VfB Stuttgart,USR-20184,Squad Manager User 16,Scout;Squad Manager;Admin,2026-01-16,8,8,25
2026-02-01,VfB Stuttgart,USR-20185,Squad Manager User 17,Scout;Squad Manager,2026-01-22,11,8,26
2026-02-01,VfB Stuttgart,USR-20186,Squad Manager User 18,Scout;Squad Manager,2026-01-18,14,10,21
2026-02-01,VfB Stuttgart,USR-20187,Squad Planner User 19,Scout;Squad Planner,2026-01-05,11,10,24
2026-02-01,VfB Stuttgart,USR-20188,Squad Planner User 20,Scout;Squad Planner,2026-01-23,6,9,15
2026-02-01,VfB Stuttgart,USR-20189,Squad Planner User 21,Scout;Squad Planner,2026-01-30,8,8,21
2026-02-01,VfB Stuttgart,USR-20190,Squad Planner User 22,Scout;Squad Planner,2026-01-20,6,8,17
2026-02-01,VfB Stuttgart,USR-20191,Club2Club User 23,Scout;Club2Club,2026-01-29,5,4,20
2026-02-01,VfB Stuttgart,USR-20192,Club2Club User 24,Scout;Club2Club,2026-01-30,4,4,24
2026-02-01,VfB Stuttgart,USR-20193,Club2Club User 25,Scout;Club2Club,2026-01-27,4,7,22
2026-03-01,VfB Stuttgart,USR-20169,Admin User 1,Scout;Admin,2026-02-23,22,15,37
2026-03-01,VfB Stuttgart,USR-20170,Admin User 2,Scout;Admin,2026-02-28,16,11,50
2026-03-01,VfB Stuttgart,USR-20171,Scout User 3,Scout;Admin,2026-02-12,10,14,33
2026-03-01,VfB Stuttgart,USR-20172,Scout User 4,Scout,2026-02-15,12,14,36
2026-03-01,VfB Stuttgart,USR-20173,Scout User 5,Scout,2026-02-26,14,8,38
2026-03-01,VfB Stuttgart,USR-20174,Scout User 6,Scout;Squad Manager;Squad Planner;Club2Club,2026-02-10,18,12,37
2026-03-01,VfB Stuttgart,USR-20175,Scout User 7,Scout;Squad Planner,2026-02-04,17,8,30
2026-03-01,VfB Stuttgart,USR-20176,Scout User 8,Scout;Squad Manager,2026-02-24,13,10,38
2026-03-01,VfB Stuttgart,USR-20177,Scout User 9,Scout;Admin,2026-02-25,10,12,27
2026-03-01,VfB Stuttgart,USR-20178,Scout User 10,Scout,2026-02-03,18,11,42
2026-03-01,VfB Stuttgart,USR-20179,Scout User 11,Scout;Squad Manager,2026-02-23,18,14,40
2026-03-01,VfB Stuttgart,USR-20180,Scout User 12,Scout,2026-02-02,17,13,39
2026-03-01,VfB Stuttgart,USR-20181,Scout User 13,Scout,2026-02-19,13,13,38
2026-03-01,VfB Stuttgart,USR-20182,Squad Manager User 14,Scout;Squad Manager;Admin,2026-02-12,11,10,27
2026-03-01,VfB Stuttgart,USR-20183,Squad Manager User 15,Scout;Squad Manager,2026-02-20,11,9,27
2026-03-01,VfB Stuttgart,USR-20184,Squad Manager User 16,Scout;Squad Manager;Admin,2026-02-08,10,10,22
2026-03-01,VfB Stuttgart,USR-20185,Squad Manager User 17,Scout;Squad Manager,2026-02-07,12,8,30
2026-03-01,VfB Stuttgart,USR-20186,Squad Manager User 18,Scout;Squad Manager,2026-02-26,13,5,26
2026-03-01,VfB Stuttgart,USR-20187,Squad Planner User 19,Scout;Squad Planner,2026-02-05,6,10,17
2026-03-01,VfB Stuttgart,USR-20188,Squad Planner User 20,Scout;Squad Planner,2026-02-09,6,8,21
2026-03-01,VfB Stuttgart,USR-20189,Squad Planner User 21,Scout;Squad Planner,2026-02-16,13,6,26
2026-03-01,VfB Stuttgart,USR-20190,Squad Planner User 22,Scout;Squad Planner,2026-02-14,9,9,15
2026-03-01,VfB Stuttgart,USR-20191,Club2Club User 23,Scout;Club2Club,2026-02-17,9,4,21
2026-03-01,VfB Stuttgart,USR-20192,Club2Club User 24,Scout;Club2Club,2026-02-27,5,5,19
2026-03-01,VfB Stuttgart,USR-20193,Club2Club User 25,Scout;Club2Club,2026-02-23,4,7,17
2026-02-01,SC Freiburg,USR-20194,Admin User 1,Scout;Admin,2026-01-24,15,14,49
2026-02-01,SC Freiburg,USR-20195,Scout User 2,Scout,2026-01-03,18,13,39
2026-02-01,SC Freiburg,USR-20196,Scout User 3,Scout,2026-01-06,11,14,39
2026-02-01,SC Freiburg,USR-20197,Scout User 4,Scout;Admin,2026-01-19,12,10,34
2026-02-01,SC Freiburg,USR-20198,Scout User 5,Scout,2026-01-15,11,9,42
2026-02-01,SC Freiburg,USR-20199,Scout User 6,Scout,2026-01-04,11,12,29
2026-02-01,SC Freiburg,USR-20200,Scout User 7,Scout,2026-01-05,12,10,33
2026-02-01,SC Freiburg,USR-20201,Scout User 8,Scout,2026-01-04,16,13,28
2026-02-01,SC Freiburg,USR-20202,Scout User 9,Scout;Club2Club,2026-01-26,17,14,42
2026-02-01,SC Freiburg,USR-20203,Squad Manager User 10,Scout;Squad Manager,2026-01-19,9,5,29
2026-02-01,SC Freiburg,USR-20204,Squad Manager User 11,Scout;Squad Manager,2026-01-31,11,10,30
2026-02-01,SC Freiburg,USR-20205,Squad Manager User 12,Scout;Squad Manager,2026-01-04,10,7,19
2026-02-01,SC Freiburg,USR-20206,Squad Manager User 13,Scout;Squad Manager,2026-01-15,13,6,19
2026-02-01,SC Freiburg,USR-20207,Squad Planner User 14,Scout;Squad Planner,2026-01-09,7,4,19
2026-02-01,SC Freiburg,USR-20208,Squad Planner User 15,Scout;Squad Planner,2026-01-20,7,10,29
2026-02-01,SC Freiburg,USR-20209,Squad Planner User 16,Scout;Squad Planner,2026-01-23,12,4,22
2026-02-01,SC Freiburg,USR-20210,Squad Planner User 17,Scout;Squad Planner;Admin,2026-01-08,13,8,29
2026-02-01,SC Freiburg,USR-20211,Club2Club User 18,Scout;Club2Club,2026-01-23,7,7,16
2026-02-01,SC Freiburg,USR-20212,Club2Club User 19,Scout;Club2Club,2026-01-13,4,3,15
2026-02-01,SC Freiburg,USR-20213,Club2Club User 20,Scout;Club2Club;Squad Manager,2026-01-14,6,8,27
2026-03-01,SC Freiburg,USR-20194,Admin User 1,Scout;Admin,2026-02-28,16,15,37
2026-03-01,SC Freiburg,USR-20195,Scout User 2,Scout,2026-02-27,12,12,40
2026-03-01,SC Freiburg,USR-20196,Scout User 3,Scout,2026-01-31,11,12,33
2026-03-01,SC Freiburg,USR-20197,Scout User 4,Scout;Admin,2026-02-07,13,13,33
2026-03-01,SC Freiburg,USR-20198,Scout User 5,Scout,2026-02-02,17,14,38
2026-03-01,SC Freiburg,USR-20199,Scout User 6,Scout,2026-02-22,18,8,32
2026-03-01,SC Freiburg,USR-20200,Scout User 7,Scout,2026-02-12,14,10,42
2026-03-01,SC Freiburg,USR-20201,Scout User 8,Scout,2026-02-09,13,13,31
2026-03-01,SC Freiburg,USR-20202,Scout User 9,Scout;Club2Club,2026-02-25,18,13,29
2026-03-01,SC Freiburg,USR-20203,Squad Manager User 10,Scout;Squad Manager,2026-02-23,7,9,18
2026-03-01,SC Freiburg,USR-20204,Squad Manager User 11,Scout;Squad Manager,2026-02-05,14,7,31
2026-03-01,SC Freiburg,USR-20205,Squad Manager User 12,Scout;Squad Manager,2026-02-21,11,11,18
2026-03-01,SC Freiburg,USR-20206,Squad Manager User 13,Scout;Squad Manager,2026-03-01,12,10,23
2026-03-01,SC Freiburg,USR-20207,Squad Planner User 14,Scout;Squad Planner,2026-01-31,7,7,24
2026-03-01,SC Freiburg,USR-20208,Squad Planner User 15,Scout;Squad Planner,2026-02-15,9,6,25
2026-03-01,SC Freiburg,USR-20209,Squad Planner User 16,Scout;Squad Planner,2026-02-12,6,6,17
2026-03-01,SC Freiburg,USR-20210,Squad Planner User 17,Scout;Squad Planner;Admin,2026-02-13,6,4,27
2026-03-01,SC Freiburg,USR-20211,Club2Club User 18,Scout;Club2Club,2026-02-28,9,8,15
2026-03-01,SC Freiburg,USR-20212,Club2Club User 19,Scout;Club2Club,2026-02-08,9,8,16
2026-03-01,SC Freiburg,USR-20213,Club2Club User 20,Scout;Club2Club;Squad Manager,2026-02-01,6,7,21
2026-02-01,Union Berlin,USR-20214,Admin User 1,Scout;Admin,2026-01-20,20,15,43
2026-02-01,Union Berlin,USR-20215,Scout User 2,Scout,2026-01-06,12,13,36
2026-02-01,Union Berlin,USR-20216,Scout User 3,Scout;Squad Manager,2026-01-14,15,12,27
2026-02-01,Union Berlin,USR-20217,Scout User 4,Scout,2026-01-08,16,14,27
2026-02-01,Union Berlin,USR-20218,Scout User 5,Scout;Club2Club,2026-01-27,12,12,39
2026-02-01,Union Berlin,USR-20219,Scout User 6,Scout,2026-01-22,10,11,31
2026-02-01,Union Berlin,USR-20220,Scout User 7,Scout,2026-01-13,14,10,43
2026-02-01,Union Berlin,USR-20221,Squad Manager User 8,Scout;Squad Manager,2026-01-26,8,7,18
2026-02-01,Union Berlin,USR-20222,Squad Manager User 9,Scout;Squad Manager,2026-01-27,12,6,24
2026-02-01,Union Berlin,USR-20223,Squad Manager User 10,Scout;Squad Manager,2026-01-23,8,7,27
2026-02-01,Union Berlin,USR-20224,Squad Planner User 11,Scout;Squad Planner,2026-01-06,6,6,19
2026-02-01,Union Berlin,USR-20225,Squad Planner User 12,Scout;Squad Planner,2026-01-31,7,5,21
2026-02-01,Union Berlin,USR-20226,Squad Planner User 13,Scout;Squad Planner,2026-01-06,7,8,28
2026-02-01,Union Berlin,USR-20227,Club2Club User 14,Scout;Club2Club;Admin,2026-01-21,8,8,15
2026-02-01,Union Berlin,USR-20228,Club2Club User 15,Scout;Club2Club,2026-01-09,7,5,13
2026-03-01,Union Berlin,USR-20214,Admin User 1,Scout;Admin,2026-02-14,15,16,39
2026-03-01,Union Berlin,USR-20215,Scout User 2,Scout,2026-02-23,18,14,34
2026-03-01,Union Berlin,USR-20216,Scout User 3,Scout;Squad Manager,2026-02-22,13,10,34
2026-03-01,Union Berlin,USR-20217,Scout User 4,Scout,2026-02-28,11,12,38
2026-03-01,Union Berlin,USR-20218,Scout User 5,Scout;Club2Club,2026-02-13,13,8,28
2026-03-01,Union Berlin,USR-20219,Scout User 6,Scout,2026-02-22,15,14,28
2026-03-01,Union Berlin,USR-20220,Scout User 7,Scout,2026-03-01,18,12,32
2026-03-01,Union Berlin,USR-20221,Squad Manager User 8,Scout;Squad Manager,2026-02-02,13,11,18
2026-03-01,Union Berlin,USR-20222,Squad Manager User 9,Scout;Squad Manager,2026-02-01,13,6,27
2026-03-01,Union Berlin,USR-20223,Squad Manager User 10,Scout;Squad Manager,2026-02-24,9,5,20
2026-03-01,Union Berlin,USR-20224,Squad Planner User 11,Scout;Squad Planner,2026-02-10,11,7,14
2026-03-01,Union Berlin,USR-20225,Squad Planner User 12,Scout;Squad Planner,2026-02-20,9,8,16
2026-03-01,Union Berlin,USR-20226,Squad Planner User 13,Scout;Squad Planner,2026-02-04,5,5,18
2026-03-01,Union Berlin,USR-20227,Club2Club User 14,Scout;Club2Club;Admin,2026-02-24,11,7,13
2026-03-01,Union Berlin,USR-20228,Club2Club User 15,Scout;Club2Club,2026-02-02,11,4,23
2026-02-01,FC Augsburg,USR-20229,Admin User 1,Scout;Admin;Squad Planner,2026-01-20,17,15,42
2026-02-01,FC Augsburg,USR-20230,Scout User 2,Scout,2026-01-14,10,11,30
2026-02-01,FC Augsburg,USR-20231,Scout User 3,Scout,2026-01-17,16,11,31
2026-02-01,FC Augsburg,USR-20232,Scout User 4,Scout,2026-01-12,10,12,35
2026-02-01,FC Augsburg,USR-20233,Scout User 5,Scout,2026-01-11,12,12,33
2026-02-01,FC Augsburg,USR-20234,Scout User 6,Scout,2026-01-31,17,12,37
2026-02-01,FC Augsburg,USR-20235,Scout User 7,Scout;Admin,2026-01-15,13,11,35
2026-02-01,FC Augsburg,USR-20236,Squad Manager User 8,Scout;Squad Manager;Admin,2026-01-11,14,5,20
2026-02-01,FC Augsburg,USR-20237,Squad Manager User 9,Scout;Squad Manager,2026-01-22,10,10,22
2026-02-01,FC Augsburg,USR-20238,Squad Planner User 10,Scout;Squad Planner,2026-01-29,7,5,18
2026-02-01,FC Augsburg,USR-20239,Club2Club User 11,Scout;Club2Club,2026-01-22,9,5,13
2026-02-01,FC Augsburg,USR-20240,Club2Club User 12,Scout;Club2Club;Squad Planner,2026-01-25,5,8,28
2026-03-01,FC Augsburg,USR-20229,Admin User 1,Scout;Admin;Squad Planner,2026-02-02,22,17,48
2026-03-01,FC Augsburg,USR-20230,Scout User 2,Scout,2026-02-15,12,12,39
2026-03-01,FC Augsburg,USR-20231,Scout User 3,Scout,2026-02-02,16,12,29
2026-03-01,FC Augsburg,USR-20232,Scout User 4,Scout,2026-02-08,14,11,27
2026-03-01,FC Augsburg,USR-20233,Scout User 5,Scout,2026-02-27,14,13,38
2026-03-01,FC Augsburg,USR-20234,Scout User 6,Scout,2026-03-01,10,11,28
2026-03-01,FC Augsburg,USR-20235,Scout User 7,Scout;Admin,2026-02-05,11,10,39
2026-03-01,FC Augsburg,USR-20236,Squad Manager User 8,Scout;Squad Manager;Admin,2026-02-19,6,6,31
2026-03-01,FC Augsburg,USR-20237,Squad Manager User 9,Scout;Squad Manager,2026-02-13,11,6,20
2026-03-01,FC Augsburg,USR-20238,Squad Planner User 10,Scout;Squad Planner,2026-02-20,11,10,28
2026-03-01,FC Augsburg,USR-20239,Club2Club User 11,Scout;Club2Club,2026-02-09,7,7,26
2026-03-01,FC Augsburg,USR-20240,Club2Club User 12,Scout;Club2Club;Squad Planner,2026-02-03,4,3,12
2026-02-01,SV Darmstadt,USR-20241,Scout User 1,Scout;Admin,2026-01-09,16,14,40
2026-02-01,SV Darmstadt,USR-20242,Scout User 2,Scout,2026-01-03,17,12,34
2026-02-01,SV Darmstadt,USR-20243,Scout User 3,Scout;Squad Manager,2026-01-14,13,13,43
2026-02-01,SV Darmstadt,USR-20244,Scout User 4,Scout,2026-01-05,18,14,40
2026-02-01,SV Darmstadt,USR-20245,Squad Manager User 5,Scout;Squad Manager,2026-01-11,14,8,25
2026-02-01,SV Darmstadt,USR-20246,Squad Manager User 6,Scout;Squad Manager;Admin;Club2Club,2026-01-06,10,9,31
2026-02-01,SV Darmstadt,USR-20247,Squad Planner User 7,Scout;Squad Planner,2026-01-07,12,5,27
2026-02-01,SV Darmstadt,USR-20248,Squad Planner User 8,Scout;Squad Planner,2026-01-10,9,8,17
2026-02-01,SV Darmstadt,USR-20249,Club2Club User 9,Scout;Club2Club;Admin,2026-01-27,8,6,24
2026-02-01,SV Darmstadt,USR-20250,Club2Club User 10,Scout;Club2Club,2026-01-30,5,4,21
2026-03-01,SV Darmstadt,USR-20241,Scout User 1,Scout;Admin,2026-02-17,14,10,39
2026-03-01,SV Darmstadt,USR-20242,Scout User 2,Scout,2026-02-03,13,9,43
2026-03-01,SV Darmstadt,USR-20243,Scout User 3,Scout;Squad Manager,2026-02-21,15,8,29
2026-03-01,SV Darmstadt,USR-20244,Scout User 4,Scout,2026-02-25,10,10,32
2026-03-01,SV Darmstadt,USR-20245,Squad Manager User 5,Scout;Squad Manager,2026-02-20,13,5,33
2026-03-01,SV Darmstadt,USR-20246,Squad Manager User 6,Scout;Squad Manager;Admin;Club2Club,2026-01-31,6,7,20
2026-03-01,SV Darmstadt,USR-20247,Squad Planner User 7,Scout;Squad Planner,2026-02-26,9,5,20
2026-03-01,SV Darmstadt,USR-20248,Squad Planner User 8,Scout;Squad Planner,2026-02-18,12,7,29
2026-03-01,SV Darmstadt,USR-20249,Club2Club User 9,Scout;Club2Club;Admin,2026-02-28,8,7,23
2026-03-01,SV Darmstadt,USR-20250,Club2Club User 10,Scout;Club2Club,2026-02-02,5,5,15
2026-02-01,FC Heidenheim,USR-20251,Admin User 1,Scout;Admin,2026-01-06,19,17,43
2026-02-01,FC Heidenheim,USR-20252,Scout User 2,Scout,2026-01-30,10,11,30
2026-02-01,FC Heidenheim,USR-20253,Scout User 3,Scout;Admin;Squad Manager,2026-01-05,18,8,34
2026-02-01,FC Heidenheim,USR-20254,Scout User 4,Scout;Squad Manager,2026-01-07,15,12,39
2026-02-01,FC Heidenheim,USR-20255,Scout User 5,Scout,2026-01-04,15,10,32
2026-02-01,FC Heidenheim,USR-20256,Squad Manager User 6,Scout;Squad Manager,2026-01-30,11,8,31
2026-02-01,FC Heidenheim,USR-20257,Squad Manager User 7,Scout;Squad Manager,2026-01-22,12,9,26
2026-02-01,FC Heidenheim,USR-20258,Squad Planner User 8,Scout;Squad Planner;Club2Club,2026-01-19,11,4,18
2026-03-01,FC Heidenheim,USR-20251,Admin User 1,Scout;Admin,2026-02-06,19,14,45
2026-03-01,FC Heidenheim,USR-20252,Scout User 2,Scout,2026-02-22,15,9,32
2026-03-01,FC Heidenheim,USR-20253,Scout User 3,Scout;Admin;Squad Manager,2026-03-01,15,14,42
2026-03-01,FC Heidenheim,USR-20254,Scout User 4,Scout;Squad Manager,2026-02-19,11,8,27
2026-03-01,FC Heidenheim,USR-20255,Scout User 5,Scout,2026-02-18,10,8,38
2026-03-01,FC Heidenheim,USR-20256,Squad Manager User 6,Scout;Squad Manager,2026-02-18,10,11,20
2026-03-01,FC Heidenheim,USR-20257,Squad Manager User 7,Scout;Squad Manager,2026-02-09,11,10,23
2026-03-01,FC Heidenheim,USR-20258,Squad Planner User 8,Scout;Squad Planner;Club2Club,2026-02-06,10,5,19
